sAddress,rAddress,sMACs,rMACs,sIPs,rIPs,protocol,startDate,endDate,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,state
192.168.8.150,192.168.8.4,b8:9b:e4:04:39:6c,6c:2b:59:e8:7e:b3,192.168.8.150,192.168.8.4,IPV4-TCP,2024-07-15 14:49:31.333151,2024-07-15 14:49:31.337904,1721026171.333151,1721026171.337904,18.28641,18.291163,0.004754,2,3,112,138,58.0,58.0,54.0,40.0,56.0,46.0,188477.846,232231.631,32,18,18.0,18.0,14.0,0.0,16.0,6.0,0.002634048461914,0.0023764371871948,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1114.0,63680.667,0.0,0.0,0.002,0.0,0.002,0.0,0.002024,0.000353,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 14:49:31.342330,2024-07-15 14:49:31.343891,1721026171.34233,1721026171.343891,18.295589,18.29715,0.001562,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,568528.696,681210.059,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0006628036499023,0.0007804632186889,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,976.0,62845.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000706,7.4e-05,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 14:49:31.394465,2024-07-15 14:49:31.398713,1721026171.394465,1721026171.398713,18.347724,18.351972,0.004249,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,421732.175,502689.691,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.001119057337443,0.0008496284484863,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,955.5,63043.0,0.0,0.0,0.002,0.0,0.001,0.0,0.00099,6.8e-05,BENIGN
192.168.8.150,192.168.8.4,b8:9b:e4:04:39:6c,6c:2b:59:e8:7e:b3,192.168.8.150,192.168.8.4,IPV4-TCP,2024-07-15 14:49:31.440253,2024-07-15 14:49:31.444339,1721026171.440253,1721026171.444339,18.393512,18.397598,0.004087,2,3,112,138,58.0,58.0,54.0,40.0,56.0,46.0,219230.766,270123.622,32,18,18.0,18.0,14.0,0.0,16.0,6.0,0.0026381015777587,0.0020430088043212,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1096.0,63648.667,0.0,0.0,0.003,0.0,0.001,0.0,0.00192,0.000123,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 14:49:31.449014,2024-07-15 14:49:31.450609,1721026171.449014,1721026171.450609,18.402273,18.403868,0.001596,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,556383.903,666658.19,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0007131099700927,0.0007975101470947,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,936.0,64225.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000705,9.2e-05,BENIGN
90:8d:6e:c9:9d:d8,ff:ff:ff:ff:ff:ff,90:8d:6e:c9:9d:d8,ff:ff:ff:ff:ff:ff,,,ARP,2024-07-15 14:49:31.490118,2024-07-15 14:49:31.490118,1721026171.490118,1721026171.490118,18.443377,18.443377,1e-06,1,0,60,0,60.0,,60.0,,60.0,,480000000.0,0.0,56,0,56.0,,56.0,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 14:49:31.501108,2024-07-15 14:49:31.504823,1721026171.501108,1721026171.504823,18.454367,18.458082,0.003716,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,482233.996,574805.701,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0009199778238932,0.0007430076599121,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,915.5,64177.167,0.0,0.0,0.001,0.0,0.001,0.0,0.00082,0.0001,BENIGN
192.168.8.150,192.168.8.4,b8:9b:e4:04:39:6c,6c:2b:59:e8:7e:b3,192.168.8.150,192.168.8.4,IPV4-TCP,2024-07-15 14:49:31.545231,2024-07-15 14:49:31.549404,1721026171.545231,1721026171.549404,18.49849,18.502663,0.004174,2,3,112,138,58.0,58.0,54.0,40.0,56.0,46.0,214672.379,264507.039,32,18,18.0,18.0,14.0,0.0,16.0,6.0,0.002774953842163,0.0020864009857177,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1078.0,63616.667,0.0,0.0,0.003,0.0,0.001,0.0,0.002002,8.4e-05,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 14:49:31.555986,2024-07-15 14:49:31.557651,1721026171.555986,1721026171.557651,18.509245,18.51091,0.001666,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,532976.301,638611.244,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0007429122924804,0.0008325576782226,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,896.0,64130.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000706,0.000126,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 14:49:31.608745,2024-07-15 14:49:31.612897,1721026171.608745,1721026171.612897,18.562004,18.566156,0.004153,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,431513.889,514349.145,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.001054048538208,0.0008303642272949,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,875.5,64082.167,0.0,0.0,0.002,0.0,0.001,0.0,0.000899,0.000125,BENIGN
01:15:4e:00:01:00,b8:9b:e4:04:39:6c,01:15:4e:00:01:00,b8:9b:e4:04:39:6c,,,35067,2024-07-15 14:49:31.633824,2024-07-15 14:49:31.633824,1721026171.633824,1721026171.633824,18.587083,18.587083,1e-06,0,1,0,64,,64.0,,64.0,,64.0,0.0,512000000.0,0,60,,60.0,,60.0,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,BENIGN
192.168.8.150,192.168.8.4,b8:9b:e4:04:39:6c,6c:2b:59:e8:7e:b3,192.168.8.150,192.168.8.4,IPV4-TCP,2024-07-15 14:49:31.649899,2024-07-15 14:49:31.653971,1721026171.649899,1721026171.653971,18.603158,18.60723,0.004073,2,3,112,138,58.0,58.0,54.0,40.0,56.0,46.0,219987.92,271056.544,32,18,18.0,18.0,14.0,0.0,16.0,6.0,0.0026290416717529,0.0020359754562377,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1060.0,63584.667,0.0,0.0,0.003,0.0,0.001,0.0,0.001949,8.7e-05,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 14:49:31.663945,2024-07-15 14:49:31.665556,1721026171.663945,1721026171.665556,18.617204,18.618815,0.001612,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,550870.421,660051.946,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0007140636444091,0.0008054971694946,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,856.0,64035.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000703,0.000103,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 14:49:31.716091,2024-07-15 14:49:31.719820,1721026171.716091,1721026171.71982,18.66935,18.673079,0.00373,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,480415.431,572638.036,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0009293556213378,0.0007458209991455,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,835.5,63987.167,0.0,0.0,0.001,0.0,0.001,0.0,0.000771,0.00016,BENIGN
192.168.8.150,192.168.8.4,b8:9b:e4:04:39:6c,6c:2b:59:e8:7e:b3,192.168.8.150,192.168.8.4,IPV4-TCP,2024-07-15 14:49:31.754696,2024-07-15 14:49:31.758821,1721026171.754696,1721026171.758821,18.707955,18.71208,0.004126,2,3,112,138,58.0,58.0,54.0,40.0,56.0,46.0,217153.253,267563.829,32,18,18.0,18.0,14.0,0.0,16.0,6.0,0.002681016921997,0.0020625591278076,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1042.0,63552.667,0.0,0.0,0.003,0.0,0.001,0.0,0.001948,0.000115,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 14:49:31.770493,2024-07-15 14:49:31.772103,1721026171.770493,1721026171.772103,18.723752,18.725362,0.001611,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,551196.515,660442.671,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0007259845733642,0.0008050203323364,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,816.0,63940.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000693,0.000112,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 14:49:31.822560,2024-07-15 14:49:31.826853,1721026171.82256,1721026171.826853,18.775819,18.780112,0.004294,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,417329.91,497442.348,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0010993480682373,0.0008585929870605,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,795.5,63892.167,0.0,0.0,0.002,0.0,0.001,0.0,0.000923,0.000147,BENIGN
192.168.8.150,192.168.8.4,b8:9b:e4:04:39:6c,6c:2b:59:e8:7e:b3,192.168.8.150,192.168.8.4,IPV4-TCP,2024-07-15 14:49:31.859289,2024-07-15 14:49:31.863538,1721026171.859289,1721026171.863538,18.812548,18.816797,0.00425,2,3,112,138,58.0,58.0,54.0,40.0,56.0,46.0,210818.772,259758.843,32,18,18.0,18.0,14.0,0.0,16.0,6.0,0.0027911663055419,0.002124547958374,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1024.0,63520.667,0.0,0.0,0.003,0.0,0.001,0.0,0.002003,0.000121,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 14:49:31.878396,2024-07-15 14:49:31.880024,1721026171.878396,1721026171.880024,18.831655,18.833283,0.001629,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,545145.789,653192.702,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0007350444793701,0.0008139610290527,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,776.0,63845.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000701,0.000113,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 14:49:31.931083,2024-07-15 14:49:31.935198,1721026171.931083,1721026171.935198,18.884342,18.888457,0.004116,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,435363.078,518937.24,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0010469754536946,0.0008230209350585,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,755.5,63797.167,0.0,0.0,0.002,0.0,0.001,0.0,0.000901,0.000122,BENIGN
192.168.8.150,192.168.8.4,b8:9b:e4:04:39:6c,6c:2b:59:e8:7e:b3,192.168.8.150,192.168.8.4,IPV4-TCP,2024-07-15 14:49:31.963947,2024-07-15 14:49:31.968034,1721026171.963947,1721026171.968034,18.917206,18.921293,0.004088,2,3,112,138,58.0,58.0,54.0,40.0,56.0,46.0,219179.622,270060.606,32,18,18.0,18.0,14.0,0.0,16.0,6.0,0.002681016921997,0.0020434856414794,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1006.0,63488.667,0.0,0.0,0.003,0.0,0.001,0.0,0.001953,9.1e-05,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 14:49:31.986404,2024-07-15 14:49:31.988098,1721026171.986404,1721026171.988098,18.939663,18.941357,0.001695,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,523904.931,627741.944,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0007479190826416,0.0008469820022583,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,736.0,63750.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000734,0.000113,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 14:49:32.038801,2024-07-15 14:49:32.042869,1721026172.038801,1721026172.042869,18.99206,18.996128,0.004069,5,6,264,267,59.0,54.0,40.0,40.0,52.8,44.5,519029.074,524927.131,64,27,19.0,14.0,0.0,0.0,12.8,4.5,0.0009034872055053,0.0008136272430419,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.333,0.0,0.0,0.0,0.0,1450.8,63702.167,0.0,0.0,0.001,0.0,0.0,0.0,0.000767,0.000138,BENIGN
192.168.8.150,192.168.8.4,b8:9b:e4:04:39:6c,6c:2b:59:e8:7e:b3,192.168.8.150,192.168.8.4,IPV4-TCP,2024-07-15 14:49:32.068909,2024-07-15 14:49:32.073106,1721026172.068909,1721026172.073106,19.022168,19.026365,0.004198,2,3,112,138,58.0,58.0,54.0,40.0,56.0,46.0,213428.834,262974.814,32,18,18.0,18.0,14.0,0.0,16.0,6.0,0.002817153930664,0.0020985603332519,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,988.0,63456.667,0.0,0.0,0.003,0.0,0.001,0.0,0.002015,8.4e-05,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 14:49:32.093926,2024-07-15 14:49:32.095727,1721026172.093926,1721026172.095727,19.047185,19.048986,0.001802,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,492781.98,590450.48,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0007569789886474,0.0009005069732666,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1430.0,63655.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000743,0.000158,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 14:49:32.147213,2024-07-15 14:49:32.150714,1721026172.147213,1721026172.150714,19.100472,19.103973,0.003502,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,511716.594,609947.905,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0008742809295654,0.0007001876831054,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1409.5,63607.167,0.0,0.0,0.001,0.0,0.001,0.0,0.000764,0.000117,BENIGN
192.168.8.150,192.168.8.4,b8:9b:e4:04:39:6c,6c:2b:59:e8:7e:b3,192.168.8.150,192.168.8.4,IPV4-TCP,2024-07-15 14:49:32.174022,2024-07-15 14:49:32.178143,1721026172.174022,1721026172.178143,19.127281,19.131402,0.004122,2,3,112,138,58.0,58.0,54.0,40.0,56.0,46.0,217366.774,267826.917,32,18,18.0,18.0,14.0,0.0,16.0,6.0,0.0027430057525634,0.0020605325698852,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,970.0,63424.667,0.0,0.0,0.003,0.0,0.001,0.0,0.001956,0.000105,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 14:49:32.201515,2024-07-15 14:49:32.203304,1721026172.201515,1721026172.203304,19.154774,19.156563,0.00179,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,496063.607,594382.521,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0007579326629638,0.000894546508789,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1390.0,63560.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000732,0.000163,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 14:49:32.254182,2024-07-15 14:49:32.257832,1721026172.254182,1721026172.257832,19.207441,19.211091,0.003651,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,490831.15,585053.201,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0009156862894694,0.0007299900054931,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1369.5,63512.167,0.0,0.0,0.001,0.0,0.001,0.0,0.000794,0.000122,BENIGN
192.168.8.150,192.168.8.4,b8:9b:e4:04:39:6c,6c:2b:59:e8:7e:b3,192.168.8.150,192.168.8.4,IPV4-TCP,2024-07-15 14:49:32.278860,2024-07-15 14:49:32.282886,1721026172.27886,1721026172.282886,19.232119,19.236145,0.004027,2,3,112,138,58.0,58.0,54.0,40.0,56.0,46.0,222501.667,274153.839,32,18,18.0,18.0,14.0,0.0,16.0,6.0,0.0027201175689697,0.0020129680633544,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,952.0,63392.667,0.0,0.0,0.003,0.0,0.001,0.0,0.001933,8e-05,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 14:49:32.308370,2024-07-15 14:49:32.310079,1721026172.30837,1721026172.310079,19.261629,19.263338,0.00171,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,519302.991,622227.908,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0007441043853759,0.0008544921875,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1350.0,63465.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000727,0.000127,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 14:49:32.360315,2024-07-15 14:49:32.363858,1721026172.360315,1721026172.363858,19.313574,19.317117,0.003544,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,505657.597,602725.796,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0008783340454101,0.0007085800170898,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1329.5,63417.167,0.0,0.0,0.001,0.0,0.001,0.0,0.000741,0.000143,BENIGN
192.168.8.150,192.168.8.4,b8:9b:e4:04:39:6c,6c:2b:59:e8:7e:b3,192.168.8.150,192.168.8.4,IPV4-TCP,2024-07-15 14:49:32.384071,2024-07-15 14:49:32.389694,1721026172.384071,1721026172.389694,19.33733,19.342953,0.005624,2,3,112,138,58.0,58.0,54.0,40.0,56.0,46.0,159321.071,196306.32,32,18,18.0,18.0,14.0,0.0,16.0,6.0,0.0042200088500976,0.0028114318847656,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,934.0,63360.667,0.0,0.0,0.004,0.0,0.001,0.0,0.002719,9.3e-05,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 14:49:32.414483,2024-07-15 14:49:32.416208,1721026172.414483,1721026172.416208,19.367742,19.369467,0.001726,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,514496.751,616469.08,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0007328987121582,0.0008624792098999,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1310.0,63370.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000703,0.00016,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 14:49:32.466814,2024-07-15 14:49:32.470897,1721026172.466814,1721026172.470897,19.420073,19.424156,0.004084,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,438794.297,523027.13,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0010317166646321,0.0008165836334228,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1289.5,63322.167,0.0,0.0,0.002,0.0,0.001,0.0,0.000877,0.00013,BENIGN
192.168.8.150,192.168.8.4,b8:9b:e4:04:39:6c,6c:2b:59:e8:7e:b3,192.168.8.150,192.168.8.4,IPV4-TCP,2024-07-15 14:49:32.490441,2024-07-15 14:49:32.494553,1721026172.490441,1721026172.494553,19.4437,19.447812,0.004113,2,3,112,138,58.0,58.0,54.0,40.0,56.0,46.0,217845.577,268416.872,32,18,18.0,18.0,14.0,0.0,16.0,6.0,0.0026760101318359,0.0020560026168823,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,916.0,63328.667,0.0,0.0,0.003,0.0,0.001,0.0,0.001969,8.7e-05,BENIGN
90:8d:6e:c9:9d:d8,ff:ff:ff:ff:ff:ff,90:8d:6e:c9:9d:d8,ff:ff:ff:ff:ff:ff,,,ARP,2024-07-15 14:49:32.514072,2024-07-15 14:49:32.514072,1721026172.514072,1721026172.514072,19.467331,19.467331,1e-06,1,0,60,0,60.0,,60.0,,60.0,,480000000.0,0.0,56,0,56.0,,56.0,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 14:49:32.521338,2024-07-15 14:49:32.523273,1721026172.521338,1721026172.523273,19.474597,19.476532,0.001936,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,458676.457,549585.304,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.0009348392486572,0.0009675025939941,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1270.0,63275.0,0.0,0.0,0.001,0.0,0.001,0.0,0.00081,0.000157,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 14:49:32.574741,2024-07-15 14:49:32.578916,1721026172.574741,1721026172.578916,19.528,19.532175,0.004176,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,429099.646,511471.453,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.001065969467163,0.0008350372314453,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1249.5,63227.167,0.0,0.0,0.002,0.0,0.001,0.0,0.000877,0.000162,BENIGN
192.168.8.150,192.168.8.4,b8:9b:e4:04:39:6c,6c:2b:59:e8:7e:b3,192.168.8.150,192.168.8.4,IPV4-TCP,2024-07-15 14:49:32.595161,2024-07-15 14:49:32.599274,1721026172.595161,1721026172.599274,19.54842,19.552533,0.004114,2,3,112,138,58.0,58.0,54.0,40.0,56.0,46.0,217795.078,268354.649,32,18,18.0,18.0,14.0,0.0,16.0,6.0,0.0027189254760742,0.0020564794540405,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,898.0,63296.667,0.0,0.0,0.003,0.0,0.001,0.0,0.001973,8.4e-05,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 14:49:32.629811,2024-07-15 14:49:32.631524,1721026172.629811,1721026172.631524,19.58307,19.584783,0.001714,2,3,111,133,57.0,53.0,54.0,40.0,55.5,44.333,518075.016,620756.55,31,13,17.0,13.0,14.0,0.0,15.5,4.333,0.000723123550415,0.0008565187454223,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1230.0,63180.0,0.0,0.0,0.001,0.0,0.001,0.0,0.000706,0.000151,BENIGN
192.168.8.150,192.168.8.16,b8:9b:e4:04:39:6c,54:bf:64:9e:1c:a3,192.168.8.150,192.168.8.16,IPV4-TCP,2024-07-15 14:49:32.683042,2024-07-15 14:49:32.686835,1721026172.683042,1721026172.686835,19.636301,19.640094,0.003794,4,6,224,267,59.0,54.0,54.0,40.0,56.0,44.5,472324.577,562994.027,64,27,19.0,14.0,14.0,0.0,16.0,4.5,0.0008416970570882,0.0007586002349853,60.0,128.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,1209.5,63132.167,0.0,0.0,0.001,0.0,0.001,0.0,0.000846,9.6e-05,BENIGN
