sAddress,rAddress,sMACs,rMACs,sIPs,rIPs,protocol,startDate,endDate,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,state
90:8d:6e:c9:9d:d8,ff:ff:ff:ff:ff:ff,90:8d:6e:c9:9d:d8,ff:ff:ff:ff:ff:ff,,,ARP,2024-07-10 17:07:41.928462,2024-07-10 17:07:41.928462,1720602461.928462,1720602461.928462,60.517671,60.517671,1e-06,1,0,60,0,60.0,,60.0,,60.0,,480000000.0,0.0,56,0,56.0,,56.0,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,BENIGN
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:07:41.937389,2024-07-10 17:07:41.937744,1720602461.937389,1720602461.937744,60.526598,60.526953,0.000356,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,102290622.228,102290622.228,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,8.662541707356771e-06,2.066294352213541e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.11,70:b5:e8:70:3d:96,ac:64:17:f4:b3:a8,192.168.10.100,192.168.10.11,IPV4-TCP,2024-07-10 17:07:41.975794,2024-07-10 17:07:42.021773,1720602461.975794,1720602462.021773,60.565003,60.610982,0.04598,6,5,395,985,71.0,265.0,40.0,121.0,65.833,197.0,68725.498,171378.775,155,785,31.0,225.0,0.0,81.0,25.833,157.0,0.0091958045959472,0.0013864636421203,128.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.833,1.0,0.0,0.0,0.0,0.0,63333.167,8192.0,0.0,0.0,0.04,0.001,0.0,0.001,0.0083,0.000896,BENIGN
192.168.10.100,192.168.10.11,70:b5:e8:70:3d:96,ac:64:17:f4:b3:a8,192.168.10.100,192.168.10.11,IPV4-TCP,2024-07-10 17:07:42.035105,2024-07-10 17:07:42.035510,1720602462.035105,1720602462.03551,60.624314,60.624719,0.000406,1,1,47,155,47.0,155.0,47.0,155.0,47.0,155.0,925941.509,3053636.891,7,115,7.0,115.0,7.0,115.0,7.0,115.0,,,128.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,64010.0,8192.0,0.0,0.0,0.0,,0.0,,0.000405,,BENIGN
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:07:42.037447,2024-07-10 17:07:42.037734,1720602462.037447,1720602462.037734,60.626656,60.626943,0.000288,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,126419876.305,126419876.305,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,8.662541707356771e-06,1.986821492513021e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
ac:64:17:f4:b3:a8,ff:ff:ff:ff:ff:ff,ac:64:17:f4:b3:a8,ff:ff:ff:ff:ff:ff,,,ARP,2024-07-10 17:07:42.045474,2024-07-10 17:07:42.045474,1720602462.045474,1720602462.045474,60.634683,60.634683,1e-06,1,0,60,0,60.0,,60.0,,60.0,,480000000.0,0.0,56,0,56.0,,56.0,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,BENIGN
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:07:42.137514,2024-07-10 17:07:42.137873,1720602462.137514,1720602462.137873,60.726723,60.727082,0.00036,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,101206169.45,101206169.45,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,8.980433146158854e-06,1.986821492513021e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.11,70:b5:e8:70:3d:96,ac:64:17:f4:b3:a8,192.168.10.100,192.168.10.11,IPV4-TCP,2024-07-10 17:07:42.147392,2024-07-10 17:07:42.147392,1720602462.147392,1720602462.147392,60.736601,60.736601,1e-06,0,1,0,40,,40.0,,40.0,,40.0,0.0,320000000.0,0,0,,0.0,,0.0,,0.0,,,,64.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,8192.0,,0.0,,,,,,,BENIGN
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:07:42.237567,2024-07-10 17:07:42.237959,1720602462.237567,1720602462.237959,60.826776,60.827168,0.000393,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,92670975.803,92670975.803,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,8.662541707356771e-06,1.986821492513021e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:07:42.337620,2024-07-10 17:07:42.338129,1720602462.33762,1720602462.338129,60.926829,60.927338,0.00051,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,71400608.247,71400608.247,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,8.662541707356771e-06,1.986821492513021e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
68:dd:b7:61:00:22,ff:ff:ff:ff:ff:ff,68:dd:b7:61:00:22,ff:ff:ff:ff:ff:ff,,,ARP,2024-07-10 17:07:42.342336,2024-07-10 17:07:42.342336,1720602462.342336,1720602462.342336,60.931545,60.931545,1e-06,1,0,60,0,60.0,,60.0,,60.0,,480000000.0,0.0,56,0,56.0,,56.0,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,BENIGN
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:07:42.437682,2024-07-10 17:07:42.438125,1720602462.437682,1720602462.438125,61.026891,61.027334,0.000444,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,82021394.94,82021394.94,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,8.662541707356771e-06,2.066294352213541e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:07:42.537734,2024-07-10 17:07:42.538110,1720602462.537734,1720602462.53811,61.126943,61.127319,0.000377,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,96597726.211,96597726.211,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,8.662541707356771e-06,1.986821492513021e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:07:42.637806,2024-07-10 17:07:42.638131,1720602462.637806,1720602462.638131,61.227015,61.22734,0.000326,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,111717679.058,111717679.058,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,8.662541707356771e-06,1.986821492513021e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:07:42.737866,2024-07-10 17:07:42.738275,1720602462.737866,1720602462.738275,61.327075,61.327484,0.00041,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,88792163.832,88792163.832,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,8.662541707356771e-06,1.986821492513021e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.11,70:b5:e8:70:3d:96,ac:64:17:f4:b3:a8,192.168.10.100,192.168.10.11,IPV4-TCP,2024-07-10 17:07:42.802133,2024-07-10 17:07:42.802710,1720602462.802133,1720602462.80271,61.391342,61.391919,0.000578,1,1,47,89,47.0,89.0,47.0,89.0,47.0,89.0,650549.464,1231891.537,7,49,7.0,49.0,7.0,49.0,7.0,49.0,,,128.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,63701.0,8192.0,0.0,0.0,0.001,,0.001,,0.000577,,BENIGN
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:07:42.837929,2024-07-10 17:07:42.838414,1720602462.837929,1720602462.838414,61.427138,61.427623,0.000486,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,74938770.148,74938770.148,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,8.344650268554688e-06,1.986821492513021e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.11,70:b5:e8:70:3d:96,ac:64:17:f4:b3:a8,192.168.10.100,192.168.10.11,IPV4-TCP,2024-07-10 17:07:42.902141,2024-07-10 17:07:42.947314,1720602462.902141,1720602462.947314,61.49135,61.536523,0.045174,2,3,94,284,47.0,155.0,47.0,40.0,47.0,94.667,16646.77,50294.495,14,164,7.0,115.0,7.0,0.0,7.0,54.667,0.0326800346374511,0.0225864648818969,128.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.667,0.0,0.0,0.0,0.0,63903.5,8192.0,0.0,0.0,0.001,0.032,0.001,0.032,0.000604,0.032077,BENIGN
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:07:42.937981,2024-07-10 17:07:42.938500,1720602462.937981,1720602462.9385,61.52719,61.527709,0.00052,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,70025753.407,70025753.407,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,8.662541707356771e-06,2.066294352213541e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
90:8d:6e:c9:9d:d8,ff:ff:ff:ff:ff:ff,90:8d:6e:c9:9d:d8,ff:ff:ff:ff:ff:ff,,,ARP,2024-07-10 17:07:42.952253,2024-07-10 17:07:42.952253,1720602462.952253,1720602462.952253,61.541462,61.541462,1e-06,1,0,60,0,60.0,,60.0,,60.0,,480000000.0,0.0,56,0,56.0,,56.0,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,BENIGN
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:07:43.038036,2024-07-10 17:07:43.038313,1720602463.038036,1720602463.038313,61.627245,61.627522,0.000278,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,131085239.552,131085239.552,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.5974044799804688e-05,2.304712931315104e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.11,70:b5:e8:70:3d:96,ac:64:17:f4:b3:a8,192.168.10.100,192.168.10.11,IPV4-TCP,2024-07-10 17:07:43.047307,2024-07-10 17:07:43.047307,1720602463.047307,1720602463.047307,61.636516,61.636516,1e-06,0,1,0,40,,40.0,,40.0,,40.0,0.0,320000000.0,0,0,,0.0,,0.0,,0.0,,,,64.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,8192.0,,0.0,,,,,,,BENIGN
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:07:43.138094,2024-07-10 17:07:43.138624,1720602463.138094,1720602463.138624,61.727303,61.727833,0.000531,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,68579456.31,68579456.31,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.6689300537109375e-05,1.986821492513021e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.11,70:b5:e8:70:3d:96,ac:64:17:f4:b3:a8,192.168.10.100,192.168.10.11,IPV4-TCP,2024-07-10 17:07:43.160235,2024-07-10 17:07:43.206952,1720602463.160235,1720602463.206952,61.749444,61.796161,0.046718,6,5,395,985,71.0,265.0,40.0,121.0,65.833,197.0,67639.64,168671.002,155,785,31.0,225.0,0.0,81.0,25.833,157.0,0.0093434333801269,0.0013574957847595,128.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.833,1.0,0.0,0.0,0.0,0.0,63856.5,8192.0,0.0,0.0,0.04,0.001,0.0,0.001,0.008326,0.001017,BENIGN
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:07:43.238174,2024-07-10 17:07:43.238732,1720602463.238174,1720602463.238732,61.827383,61.827941,0.000559,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,65128835.68,65128835.68,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.6371409098307293e-05,1.986821492513021e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:07:43.338244,2024-07-10 17:07:43.338762,1720602463.338244,1720602463.338762,61.927453,61.927971,0.000519,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,70154406.606,70154406.606,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.6371409098307293e-05,1.986821492513021e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:07:43.438331,2024-07-10 17:07:43.438611,1720602463.438331,1720602463.438611,62.02754,62.02782,0.000281,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,129528928.308,129528928.308,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.6371409098307293e-05,2.066294352213541e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:07:43.538408,2024-07-10 17:07:43.538905,1720602463.538408,1720602463.538905,62.127617,62.128114,0.000498,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,73144426.345,73144426.345,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.629193623860677e-05,1.986821492513021e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:07:43.638487,2024-07-10 17:07:43.638882,1720602463.638487,1720602463.638882,62.227696,62.228091,0.000396,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,92001143.538,92001143.538,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.629193623860677e-05,2.304712931315104e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:07:43.738565,2024-07-10 17:07:43.739028,1720602463.738565,1720602463.739028,62.327774,62.328237,0.000464,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,78481256.548,78481256.548,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.6689300537109375e-05,1.986821492513021e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.11,70:b5:e8:70:3d:96,ac:64:17:f4:b3:a8,192.168.10.100,192.168.10.11,IPV4-TCP,2024-07-10 17:07:43.835169,2024-07-10 17:07:43.835632,1720602463.835169,1720602463.835632,62.424378,62.424841,0.000464,1,1,47,155,47.0,155.0,47.0,155.0,47.0,155.0,810329.318,2672362.646,7,115,7.0,115.0,7.0,115.0,7.0,115.0,,,128.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,63731.0,8192.0,0.0,0.0,0.0,,0.0,,0.000463,,BENIGN
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:07:43.838647,2024-07-10 17:07:43.839141,1720602463.838647,1720602463.839141,62.427856,62.42835,0.000495,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,73567186.929,73567186.929,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.629193623860677e-05,1.6689300537109375e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:07:43.938720,2024-07-10 17:07:43.939100,1720602463.93872,1720602463.9391,62.527929,62.528309,0.000381,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,95570215.763,95570215.763,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.6689300537109375e-05,1.986821492513021e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.11,70:b5:e8:70:3d:96,ac:64:17:f4:b3:a8,192.168.10.100,192.168.10.11,IPV4-TCP,2024-07-10 17:07:43.947331,2024-07-10 17:07:43.947331,1720602463.947331,1720602463.947331,62.53654,62.53654,1e-06,0,1,0,40,,40.0,,40.0,,40.0,0.0,320000000.0,0,0,,0.0,,0.0,,0.0,,,,64.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,8192.0,,0.0,,,,,,,BENIGN
90:8d:6e:c9:9d:d8,ff:ff:ff:ff:ff:ff,90:8d:6e:c9:9d:d8,ff:ff:ff:ff:ff:ff,,,ARP,2024-07-10 17:07:43.976159,2024-07-10 17:07:43.976159,1720602463.976159,1720602463.976159,62.565368,62.565368,1e-06,1,0,60,0,60.0,,60.0,,60.0,,480000000.0,0.0,56,0,56.0,,56.0,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,BENIGN
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:07:44.038790,2024-07-10 17:07:44.039307,1720602464.03879,1720602464.039307,62.627999,62.628516,0.000518,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,70283533.407,70283533.407,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.6371409098307293e-05,1.986821492513021e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:07:44.138853,2024-07-10 17:07:44.139359,1720602464.138853,1720602464.139359,62.728062,62.728568,0.000507,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,71837166.611,71837166.611,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.5974044799804688e-05,1.986821492513021e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:07:44.238914,2024-07-10 17:07:44.239307,1720602464.238914,1720602464.239307,62.828123,62.828516,0.000394,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,92446617.262,92446617.262,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.629193623860677e-05,1.6689300537109375e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:07:44.338977,2024-07-10 17:07:44.339354,1720602464.338977,1720602464.339354,62.928186,62.928563,0.000378,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,96353976.341,96353976.341,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.6371409098307293e-05,1.986821492513021e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.11,70:b5:e8:70:3d:96,ac:64:17:f4:b3:a8,192.168.10.100,192.168.10.11,IPV4-TCP,2024-07-10 17:07:44.347962,2024-07-10 17:07:44.395352,1720602464.347962,1720602464.395352,62.937171,62.984561,0.047391,6,5,395,985,71.0,265.0,40.0,121.0,65.833,197.0,66679.35,166276.353,155,785,31.0,225.0,0.0,81.0,25.833,157.0,0.0094779968261718,0.001506745815277,128.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.833,1.0,0.0,0.0,0.0,0.0,63333.167,8192.0,0.0,0.0,0.041,0.001,0.0,0.001,0.008657,0.000821,BENIGN
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:07:44.439026,2024-07-10 17:07:44.439525,1720602464.439026,1720602464.439525,63.028235,63.028734,0.0005,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,72865275.024,72865275.024,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.629193623860677e-05,1.986821492513021e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:07:44.539075,2024-07-10 17:07:44.539461,1720602464.539075,1720602464.539461,63.128284,63.12867,0.000387,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,94098269.127,94098269.127,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.629193623860677e-05,2.066294352213541e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:07:44.639138,2024-07-10 17:07:44.639351,1720602464.639138,1720602464.639351,63.228347,63.22856,0.000214,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,170241578.422,170241578.422,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.629193623860677e-05,1.986821492513021e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.11,70:b5:e8:70:3d:96,ac:64:17:f4:b3:a8,192.168.10.100,192.168.10.11,IPV4-TCP,2024-07-10 17:07:44.735561,2024-07-10 17:07:44.735972,1720602464.735561,1720602464.735972,63.32477,63.325181,0.000412,1,1,47,155,47.0,155.0,47.0,155.0,47.0,155.0,912546.871,3009463.084,7,115,7.0,115.0,7.0,115.0,7.0,115.0,,,128.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,63616.0,8192.0,0.0,0.0,0.0,,0.0,,0.000411,,BENIGN
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:07:44.739179,2024-07-10 17:07:44.739629,1720602464.739179,1720602464.739629,63.328388,63.328838,0.000451,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,80720977.83,80720977.83,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.6371409098307293e-05,2.384185791015625e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:07:44.839230,2024-07-10 17:07:44.839792,1720602464.83923,1720602464.839792,63.428439,63.429001,0.000563,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,64687507.591,64687507.591,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.5974044799804688e-05,1.986821492513021e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
192.168.10.100,192.168.10.11,70:b5:e8:70:3d:96,ac:64:17:f4:b3:a8,192.168.10.100,192.168.10.11,IPV4-TCP,2024-07-10 17:07:44.847282,2024-07-10 17:07:44.847282,1720602464.847282,1720602464.847282,63.436491,63.436491,1e-06,0,1,0,40,,40.0,,40.0,,40.0,0.0,320000000.0,0,0,,0.0,,0.0,,0.0,,,,64.0,,1.0,,0.0,,0.0,,0.0,,0.0,,0.0,,8192.0,,0.0,,,,,,,BENIGN
192.168.10.100,192.168.10.112,70:b5:e8:70:3d:96,90:8d:6e:c9:9d:d8,192.168.10.100,192.168.10.112,IPV4-ICMP,2024-07-10 17:07:44.939277,2024-07-10 17:07:44.939670,1720602464.939277,1720602464.93967,63.528486,63.528879,0.000394,4,4,4552,4552,1500.0,1500.0,52.0,52.0,1138.0,1138.0,92390697.267,92390697.267,4344,4344,1448.0,1448.0,0.0,0.0,1086.0,1086.0,1.6053517659505207e-05,1.986821492513021e-06,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,PINGOFDEATH
